Netid, Fid, LB_FF
10, 411, 13.57095683056277
10, 137, 4.408808886446653
10, 94, 10.606027943921822
10, 401, 12.429751942220888
10, 229, 9.580083204333002
10, 197, 12.510091864356166
10, 215, 9.723614711417161
10, 163, 14.696784120525313
10, 315, 3.6899481568277253
10, 222, 5.060572362188022
10, 209, 4.563595877506318
10, 304, 3.517855530173599
10, 307, 4.3852199666334934
10, 114, 6.794023909586336
10, 89, 6.595465149905357
10, 13, 0.7454599129023212
10, 361, 5.3558534891070515
10, 90, 4.580979395830648
10, 373, 10.068923867535132
10, 99, 4.308588327854356
10, 82, 7.889562495403994
10, 20, 3.7150573580710375
10, 217, 9.407257070948392
10, 47, 15.03826023479482
10, 382, 6.458978049400732
10, 184, 13.291254206198774
10, 175, 6.160039090458346
10, 394, 2.932830115370413
10, 168, 6.030393490635428
10, 435, 1.4762342944961806
10, 150, 9.961085743887109
10, 14, 10.475406527105166
10, 23, 7.41826227731334
10, 251, 10.434853435029758
10, 273, 0.6929999766707416
10, 322, 8.80145190544896
10, 364, 7.57212691012436
10, 179, 4.566812615229507
10, 343, 5.663002162592074
10, 374, 9.367443750300563
10, 398, 6.708058152536265
10, 279, 2.0678104609898025
10, 46, 3.9216332868929094
10, 362, 3.1336730111037596
10, 78, 11.076372722950513
10, 341, 11.787241409703055
10, 191, 5.647516785942522
10, 236, 11.966567325018971
10, 25, 6.32044681292663
10, 16, 14.422239633958318
10, 395, 4.255999442043797
10, 242, 4.570742991438178
10, 164, 5.194447128103452
10, 211, 4.915320136333551
10, 107, 5.180392505475203
10, 274, 11.667657716319946
10, 205, 6.6063008765611935
10, 247, 9.143135825240932
10, 281, 12.429751942220888
10, 186, 10.910309988403913
10, 153, 8.07795458221013
10, 140, 9.481775568111173
10, 216, 9.498015119727752
10, 295, 5.174260469072195
10, 185, 12.098752652549571
10, 237, 6.919833666854368
10, 409, 5.464753818937431
10, 181, 7.403052815161275
10, 377, 7.85002799811974
10, 188, 3.0429274340873755
10, 434, 2.697195527812338
10, 68, 4.974901871499802
10, 319, 13.369643022602986
10, 259, 4.394855541824693
10, 15, 11.832239873503749
10, 370, 10.585890108560685
10, 250, 2.6561759007934937
10, 354, 5.968862132851333
10, 415, 13.120467921646148
10, 425, 5.414024431057548
10, 311, 14.792826342136363
10, 356, 5.060572362188022
10, 243, 9.877480108577961
10, 369, 3.285468842667193
10, 269, 7.875010299213358
10, 21, 4.667766354066616
10, 289, 5.455492628448899
10, 138, 6.670531468750212
10, 263, 7.796854024626665
10, 117, 10.281606379038832
10, 278, 10.714634282380388
10, 253, 12.790280027376923
10, 393, 10.425467403985932
10, 200, 9.544236840532637
10, 256, 5.381996801553438
10, 375, 5.624990528572225
10, 298, 13.583135692122804
10, 49, 4.171317427753235
10, 204, 5.520115765066293
10, 265, 1.530313892471364
10, 139, 0.8677390196959762
10, 339, 9.567170768504429
10, 239, 11.07287417985852
10, 404, 9.831001551417183
10, 439, 4.867629445571786
10, 360, 0.8794193120311122
10, 86, 6.7313832265276785
10, 129, 9.036223032201088
10, 183, 5.624990528572225
10, 212, 6.815872598802402
10, 172, 6.731761960613338
10, 407, 9.691178986692409
10, 230, 9.198616486696407
10, 366, 8.21819698938393
10, 433, 5.470887535930856
10, 391, 6.529527430238822
10, 223, 9.124942465516995
10, 111, 4.426792564195066
11, 5, 1.73596232963038
11, 1, 2.1624458139770324
11, 2, 0.5671771114043993
11, 4, 1.2444721130417644
11, 3, 2.2255735183958816
11, 0, 1.2444721130417644
11, 7, 1.5899571258870098
11, 8, 0.5671771114043993
11, 6, 1.5606098673114057
12, 193, 3.069476070967028
12, 13, 6.040484943889357
12, 66, 6.434151023881272
12, 181, 3.1799798444918976
12, 70, 4.0934475383002775
12, 59, 0.866814520552752
12, 183, 4.127498749699463
12, 53, 2.8878807321114106
12, 73, 1.7509955457638857
12, 164, 7.98997584226603
12, 191, 6.183257755279993
12, 3, 6.019910395282177
12, 79, 7.181863364139676
12, 138, 5.710888514370477
12, 135, 5.723899638806047
12, 96, 9.615625012096256
12, 129, 3.058532478696259
12, 88, 4.9349538084395395
12, 39, 4.080990661082541
12, 7, 3.0757175883670196
12, 4, 3.442201582875226
12, 178, 3.7296238319267547
12, 124, 1.9010809400502737
12, 176, 7.508940818338006
12, 58, 5.1359035891186275
12, 20, 8.111194594888968
12, 25, 8.1983960382247
12, 83, 8.805969555345595
12, 108, 7.325039365403406
12, 127, 4.599285326164038
12, 174, 6.842571990448722
12, 172, 0.866814520552752
12, 100, 3.736023909451652
12, 141, 7.349786864014678
12, 187, 8.377717609511109
12, 189, 3.9336234763395805
12, 2, 5.103171592624591
12, 185, 6.727998770126496
12, 1, 3.510912116188741
12, 15, 5.569239444521472
12, 128, 2.534217014451183
12, 62, 4.698657783658131
12, 130, 4.5417978211541135
12, 158, 5.7805383903320635
12, 5, 6.081969109214325
12, 31, 3.8643088267384647
12, 50, 2.3346999328483213
12, 184, 7.65010242970425
12, 80, 6.213060842651419
12, 117, 6.878839478870511
12, 153, 1.365708235437598
12, 166, 4.858957730987999
12, 109, 2.8878807321114106
12, 152, 8.258015610941532
12, 110, 1.6145864124308589
12, 33, 4.888873105727575
12, 91, 5.329121620230688
12, 94, 5.922404542481698
12, 24, 8.023831091025023
12, 42, 7.994336515857204
12, 161, 7.791895556381998
12, 102, 1.4210260531135601
12, 98, 1.428892564557464
12, 140, 1.1662889449336988
12, 54, 4.3550849097697615
12, 89, 1.7479370960462774
12, 169, 10.593837200346156
12, 60, 2.731806477508027
12, 72, 7.245283250614518
12, 56, 4.959627546158676
12, 87, 8.023831091025023
12, 136, 2.7530242022132194
12, 163, 6.75742466308654
12, 93, 6.757635902184502
12, 16, 10.134297673876231
12, 74, 6.923655849749929
12, 14, 2.8878807321114106
12, 67, 5.39001408026591
12, 144, 3.135835432934652
12, 28, 1.4474542905095704
12, 26, 3.5143784901478075
12, 22, 2.1258909657519265
12, 103, 1.9010809400502737
12, 121, 3.5143784901478075
12, 133, 4.081008016734827
12, 43, 3.777150582502359
12, 132, 7.00627806019861
12, 12, 9.718885151006482
12, 106, 4.127498749699463
12, 156, 10.038750927926616
12, 84, 6.081194682453156
12, 145, 1.365708235437598
12, 115, 3.0757175883670196
12, 142, 4.702477062980827
12, 107, 3.4830561094612333
12, 157, 10.160351328831783
12, 51, 3.525816709151578
12, 146, 3.2088426501323064
12, 29, 5.505627392133596
12, 76, 3.8286981315801807
12, 165, 9.684771562976987
12, 180, 3.2088426501323064
12, 155, 1.690454023789487
12, 120, 0.9548935369574933
12, 147, 4.82699787184966
12, 23, 7.65010242970425
12, 47, 3.2065900304118995
12, 86, 4.250090403938774
12, 150, 5.817665348426803
12, 148, 2.3784080377484216
12, 126, 4.146094491688986
12, 57, 3.161641808710765
12, 81, 7.8362720898089515
12, 171, 1.3978978056632867
12, 30, 3.083554728083265
12, 159, 3.769543994062187
12, 36, 5.788404005182541
12, 45, 9.397560866274306
12, 69, 2.925969707357312
12, 49, 2.3346999328483213
12, 170, 7.325039365403406
12, 44, 6.939750708890932
12, 71, 1.0961550378580986
12, 125, 0.8977578383794178
12, 90, 6.978978393520446
12, 99, 7.98997584226603
12, 113, 2.723482820614372
12, 137, 3.5143784901478075
12, 10, 4.82699787184966
12, 173, 6.758185056664876
12, 38, 4.829632559624817
12, 118, 4.702477062980827
12, 19, 4.702477062980827
12, 114, 2.454380178397613
12, 190, 4.257380709109575
12, 61, 5.174563244646718
12, 139, 2.457991783199012
12, 97, 4.684822118078822
12, 18, 7.703099968909594
12, 175, 7.223133875296032
12, 192, 4.226566057158575
12, 154, 8.606553425110704
12, 21, 0.9512266382292112
12, 188, 6.228306120058474
12, 119, 1.8506115345648948
12, 111, 8.954086228116307
12, 143, 7.899997547942178
12, 41, 4.5977371419351725
12, 92, 8.169937835815754
12, 134, 6.638038063544448
12, 35, 5.687292702417187
12, 104, 9.718885151006482
12, 85, 6.038427571200923
12, 63, 4.542206995108062
12, 0, 7.698585708161619
12, 168, 2.876697884782068
12, 55, 5.165951586480369
12, 167, 7.080765771084157
12, 77, 7.508152472596854
12, 40, 4.515720141824872
12, 65, 2.876697884782068
12, 177, 3.1223775422332616
12, 186, 4.542206995108062
12, 131, 5.1502189800663585
12, 116, 0.5701251869810455
12, 82, 8.696138332684086
12, 17, 7.939220194267219
12, 52, 8.111194594888968
12, 101, 4.902885667026048
12, 78, 8.173630162959336
12, 123, 3.0256169062770497
12, 160, 4.5977371419351725
12, 194, 0.866814520552752
12, 32, 0.7849063549409497
12, 95, 5.590170697084012
12, 6, 4.9349538084395395
12, 112, 6.228306120058474
12, 182, 7.617925018604948
12, 46, 7.325039365403406
12, 162, 1.428892564557464
12, 149, 2.4623248933553987
12, 11, 6.335246587714317
12, 122, 7.097078360661547
12, 8, 3.6603601975044486
12, 27, 6.639866445912755
12, 64, 2.6776095530451856
12, 151, 4.959627546158676
12, 9, 5.444550603645382
12, 68, 4.698657783658131
12, 179, 4.337659150558814
12, 48, 4.702477062980827
12, 37, 3.5143784901478075
12, 34, 4.5977371419351725
12, 105, 1.4474542905095704
12, 75, 6.019910395282177
13, 241, 7.859920976903605
13, 151, 3.9173472307068375
13, 20, 7.859920976903605
13, 229, 4.0087430097264285
13, 75, 6.3147515663749205
13, 44, 6.422914808823735
13, 210, 3.1542077025860245
13, 29, 5.907981748966995
13, 0, 8.42801955871019
13, 167, 7.750645929170059
13, 8, 3.929803508835949
13, 81, 3.4677376042154564
13, 142, 0.6669686817519456
13, 190, 14.119784060438093
13, 184, 0.7056355781034374
13, 41, 6.718192885706666
13, 230, 7.956322916801065
13, 69, 10.844952473857177
13, 153, 3.9969082727961753
13, 244, 12.648014983958227
13, 206, 4.660648141863751
13, 217, 3.216441444930337
13, 233, 7.268747010319061
13, 77, 6.606349580971315
13, 188, 0.7773113138063226
13, 252, 3.6918639110993237
13, 25, 6.6793460316575946
13, 186, 4.43042113817371
13, 40, 4.848911424073371
13, 201, 3.27403225203716
13, 22, 4.498681139301411
13, 205, 6.4819493217976065
13, 74, 5.177134292809214
13, 76, 3.8364458094719107
13, 160, 2.0168539327298247
13, 133, 2.7869893278641085
13, 155, 3.6057755859429377
13, 1, 6.4819493217976065
13, 36, 3.805673165729776
13, 131, 5.4640322310980585
13, 99, 5.97534219568437
13, 117, 14.750582076943333
13, 120, 2.9249096698866186
13, 180, 6.358471627798997
13, 30, 12.81142385607718
13, 141, 5.614846692407253
13, 63, 6.296870131303095
13, 66, 13.977123545444602
13, 242, 0.9722075875690198
13, 52, 11.776494678619526
13, 54, 5.838216742495231
13, 222, 1.7293966321161856
13, 219, 1.877817826927999
13, 147, 4.316588461739396
13, 172, 12.894345155554689
13, 207, 5.106036313854319
13, 37, 4.4092010126578
13, 169, 12.44870693704423
13, 195, 2.739466700747265
13, 42, 3.854340430365044
13, 220, 3.3683274987453853
13, 228, 6.358471627798997
13, 7, 3.628498767000408
13, 116, 9.540902156803979
13, 47, 6.564643465520124
13, 90, 4.276745266638072
13, 92, 17.24342377977903
13, 113, 6.487841578339
13, 68, 4.810836571041747
13, 149, 7.22978622129669
13, 214, 6.697607795465151
13, 89, 3.5964335471079485
13, 95, 3.112451121533054
13, 236, 1.7763782157090748
13, 121, 6.338389894555261
13, 87, 0.9417858442000352
13, 225, 5.404189706414118
13, 102, 9.21292799321506
13, 48, 10.525901840923456
13, 31, 3.9574903269092268
13, 115, 8.185746467398282
13, 108, 4.980802797993745
13, 135, 7.893463952383996
13, 106, 6.122832128767084
13, 237, 5.809155361659477
13, 82, 4.113932737152932
13, 9, 4.636751056194914
13, 85, 4.086682713806154
13, 154, 7.307914025697807
13, 171, 5.66828653569957
13, 238, 15.173904405897693
13, 161, 5.907981748966995
13, 235, 3.37646553073213
13, 50, 5.258081456628229
13, 84, 3.2602960352241133
13, 248, 5.295089090411709
13, 166, 5.449644475865401
13, 197, 4.35544215387585
13, 103, 8.152292390305332
13, 126, 8.724416553921758
13, 123, 5.003156323651377
13, 234, 5.1680143821498
13, 247, 1.8493794905424552
13, 58, 9.290184516163391
13, 189, 5.614846692407253
13, 194, 4.89176822538246
13, 227, 9.094626556093514
13, 55, 4.938816154383257
13, 62, 6.643965417587567
13, 3, 3.8837855652889726
13, 181, 3.351418139596541
13, 86, 7.906608468695362
13, 162, 6.496282258331628
13, 51, 3.0668998722795138
13, 124, 10.981418816295951
13, 200, 14.02790210631493
13, 226, 3.675360315271597
13, 240, 4.437370908350905
13, 97, 6.794989204823206
13, 53, 5.8128586229997135
13, 21, 3.8966369405138583
13, 221, 3.669710465351574
13, 159, 14.029587919438494
13, 16, 10.332684511657584
13, 23, 1.663483645170291
13, 192, 8.185746467398282
13, 104, 5.633509220348001
13, 17, 5.299438922922318
13, 56, 13.236292051869547
13, 170, 3.0668998722795138
13, 98, 6.733830498332121
13, 12, 3.806475678275558
13, 127, 5.994790610626562
13, 177, 6.179217025300577
13, 246, 0.540165907252731
13, 158, 5.499433686198862
13, 24, 4.113932737152932
13, 173, 10.981418816295951
13, 105, 0.5589360070990959
13, 39, 8.42801955871019
13, 145, 6.09733551056483
13, 94, 6.920434771464441
13, 199, 8.933318766097472
13, 101, 4.060493678475454
13, 10, 2.02007966870586
13, 156, 7.794472629503263
13, 223, 4.060493678475454
13, 4, 8.724416553921758
13, 196, 4.2713169837706255
13, 179, 2.0806083912456983
13, 13, 1.5966362378637786
13, 118, 6.08315615547207
13, 191, 2.1728856013967626
13, 148, 6.614103489958422
13, 67, 5.75437780832571
13, 83, 2.0168539327298247
13, 212, 6.517647073250053
13, 198, 0.5589360070990959
13, 137, 10.35038066272064
13, 38, 2.7360615592068
13, 211, 5.6723141221735665
13, 6, 7.023521570585081
13, 231, 8.370106093685768
13, 96, 12.499701221332154
13, 57, 2.682803399332231
13, 139, 7.293485257806779
13, 150, 6.092162264989047
13, 107, 3.4675324641040497
13, 132, 4.437370908350905
13, 249, 12.895853898920455
13, 163, 2.1661769625682687
13, 78, 4.119174096357296
13, 215, 3.7249339625922335
13, 79, 6.439979700383186
13, 232, 4.946461270160325
13, 45, 12.656301500170944
13, 32, 6.98361816380156
13, 73, 5.137344730419854
13, 243, 3.27403225203716
13, 152, 13.531710391597018
13, 64, 9.820071597059878
13, 18, 5.773987926955268
13, 91, 7.795199649308914
13, 146, 14.000457425646406
13, 5, 6.814520889720671
13, 111, 6.372258800890139
13, 114, 5.818457163741608
13, 208, 3.061060686190177
13, 182, 3.248524375536022
13, 138, 6.387884459916533
13, 204, 5.66070900279448
13, 239, 5.843297077695348
13, 70, 5.106036313854319
13, 28, 5.633509220348001
13, 144, 8.815105089318493
13, 59, 10.826463028178882
13, 26, 7.5413142180134844
13, 119, 5.037114765586439
13, 175, 7.859920976903605
13, 128, 5.532812634548925
13, 71, 4.456746539364069
13, 110, 4.913063592895902
13, 112, 5.027613350729522
13, 65, 7.165418184894857
13, 165, 8.087168040780067
13, 250, 4.570528565106603
13, 134, 6.16726826776814
13, 72, 10.35038066272064
13, 245, 6.434936977379145
13, 80, 7.506656316114791
13, 157, 4.276745266638072
13, 35, 5.245721317772625
13, 143, 8.569146255879616
13, 46, 5.608059484792295
13, 202, 14.989502210347059
13, 209, 8.341216245531365
13, 2, 3.605799660037929
13, 122, 1.31156042316959
13, 218, 6.3147515663749205
13, 93, 0.8973978827005831
13, 27, 2.5284947824533632
13, 100, 12.528182177555525
13, 213, 4.669824788647112
13, 60, 8.201070467699111
13, 88, 10.981418816295951
13, 193, 5.087462866500929
13, 125, 4.7358175685373425
13, 176, 8.201529097855175
13, 129, 5.456967857425744
13, 216, 7.617306112035054
13, 11, 5.031033544756176
13, 33, 4.960443908910302
13, 34, 2.5024951735153285
13, 19, 1.4640715328781857
13, 251, 1.4068574818507131
13, 140, 13.055545231408107
13, 61, 3.4675324641040497
13, 109, 5.509981793282283
13, 183, 5.295497189458672
13, 164, 6.697607795465151
13, 130, 6.267842827002104
13, 43, 10.01245132460231
13, 49, 16.263738152733954
13, 174, 10.99655334396383
13, 14, 7.136863606538438
13, 178, 3.3178924638040717
13, 203, 3.056590613150467
13, 224, 6.4771603205390615
13, 187, 7.178451306081836
13, 136, 2.6214577821345206
13, 15, 6.67887960679287
13, 168, 4.973732561673972
13, 185, 3.8300409724534816
14, 7, 2.096432572101147
14, 23, 1.5646395409443836
14, 4, 2.7395695644182085
14, 21, 0.8180796013325102
14, 8, 1.8365228574292507
14, 1, 0.8100423754663104
14, 0, 1.5944866706629166
14, 20, 2.859794570342866
14, 5, 4.106128939987994
14, 15, 1.8550692267418254
14, 12, 1.8139866771247926
14, 2, 1.9962010743986498
14, 6, 1.5646395409443836
14, 9, 3.521659671014976
14, 22, 0.9634786204790774
14, 3, 3.7465888170306103
14, 24, 2.1441677171274645
14, 26, 3.7167703868511968
14, 14, 1.5944866706629166
14, 11, 2.9270130328011565
14, 19, 2.8596297032212665
14, 10, 2.882821888522372
14, 17, 1.5646395409443836
14, 25, 1.5646395409443836
14, 13, 3.521659671014976
14, 16, 2.8596297032212665
14, 18, 2.319881731488137
15, 34, 4.772898461151904
15, 0, 4.547287932984478
15, 42, 4.218997639679699
15, 54, 8.782283384366519
15, 35, 5.7300484726886305
15, 12, 3.2386967663844963
15, 52, 2.1954801451086094
15, 62, 4.281177254639246
15, 3, 2.236131946070975
15, 38, 5.21769997617392
15, 53, 0.8350356495097284
15, 18, 6.805839738179006
15, 48, 5.80892879223891
15, 28, 4.931186616384105
15, 72, 4.638375727404728
15, 24, 4.029944281844054
15, 1, 8.422324361185698
15, 69, 7.535204423042792
15, 47, 5.908309805251851
15, 8, 0.8941486636395777
15, 55, 2.2562198670562257
15, 61, 2.824470272890374
15, 33, 4.29042726891737
15, 4, 3.989509636456301
15, 40, 4.64699963970188
15, 5, 4.833428088052837
15, 14, 5.953955481351104
15, 19, 2.1954801451086094
15, 39, 5.295860790559601
15, 2, 1.9949414467244881
15, 11, 3.7118931880274326
15, 30, 5.423730719014201
15, 46, 4.184381024646603
15, 21, 3.7118931880274326
15, 31, 3.7118931880274326
15, 29, 2.5697642679488064
15, 7, 4.222238918913702
15, 66, 1.708178196706632
15, 58, 4.545686333732301
15, 68, 5.817305177211615
15, 27, 3.0385021851772773
15, 13, 4.757279981872344
15, 56, 6.017629062568664
15, 6, 4.99835647742635
15, 73, 5.549948494436024
15, 26, 4.029944281844054
15, 70, 4.5725075999137825
15, 41, 4.465673440161994
15, 51, 4.281177254639246
15, 49, 3.2780862637968404
15, 15, 4.119753659065752
15, 37, 5.143443231881754
15, 22, 6.898622085454577
15, 67, 5.203454743322768
15, 45, 3.047993773685478
15, 71, 1.3109516789021403
15, 32, 3.0592041436446085
15, 43, 5.5298780052830345
15, 23, 3.213339054423178
15, 10, 6.402369841351877
15, 36, 4.027592446660671
15, 65, 6.315113899797821
15, 17, 0.5278828548784078
15, 16, 2.587890514395323
15, 59, 5.401036849352823
15, 20, 7.69309548282495
15, 50, 5.62947561571904
15, 44, 5.255538433103016
15, 9, 6.068446277982995
15, 63, 4.080509343307515
15, 64, 5.049086424885147
15, 60, 8.859096967493535
15, 57, 1.708178196706632
15, 25, 9.040551634941353
16, 14, 3.1906745236685587
16, 10, 0.603653337249216
16, 0, 2.3104847312603924
16, 2, 2.6124543624476395
16, 24, 1.465590689338885
16, 20, 3.1096041529589735
16, 19, 3.208510263933405
16, 3, 2.015331921924571
16, 15, 2.482350316697279
16, 16, 2.919758478452763
16, 4, 0.6828188199381461
16, 12, 2.3104847312603924
16, 9, 2.767040815865623
16, 23, 1.2775426565997534
16, 25, 1.3204156397450129
16, 6, 1.762998302384657
16, 1, 1.9926327503415728
16, 17, 0.5596301797647094
16, 5, 1.3232896711193871
16, 26, 2.919758478452763
16, 22, 0.7010765963878149
16, 11, 1.737679269277671
16, 13, 2.6124543624476395
16, 7, 2.8569562876343606
16, 21, 1.762998302384657
16, 8, 2.891025876625161
16, 18, 1.8741122174609184
17, 130, 7.491888226307823
17, 83, 6.954644566883809
17, 9, 7.5992716774518385
17, 4, 8.136096742230395
17, 87, 8.881371386169793
17, 133, 2.775362381231542
17, 37, 2.7768742536674362
17, 78, 8.050722662290445
17, 80, 4.747594647197412
17, 92, 5.532268650336884
17, 241, 3.8186519590683234
17, 3, 7.566164863765206
17, 156, 7.566164863765206
17, 209, 5.393762098569215
17, 76, 4.625842536573325
17, 63, 7.005543334080597
17, 152, 3.427630177864144
17, 154, 4.09182801446651
17, 276, 9.973254803337475
17, 236, 5.822615124007416
17, 180, 4.640236468007402
17, 230, 6.524780607413222
17, 65, 10.678607217789537
17, 121, 5.4271606046494965
17, 179, 5.835850272153497
17, 135, 4.572190070329438
17, 197, 4.295219745428604
17, 17, 7.704360185324291
17, 114, 9.390321641379636
17, 231, 7.07224079874863
17, 52, 3.8133267011280765
17, 225, 4.961632084640089
17, 206, 6.131142581765797
17, 187, 6.165908860042181
17, 196, 4.067304588218545
17, 245, 2.602728652172682
17, 223, 13.073133779651222
17, 57, 7.738258498156983
17, 120, 5.835850272153497
17, 159, 6.293083690803961
17, 256, 5.7030237847031025
17, 49, 11.644679751919012
17, 222, 4.344947123846334
17, 214, 4.190279310655302
17, 216, 5.331506207848668
17, 254, 6.980406160731246
17, 177, 3.6434569075171077
17, 81, 10.184985052963151
17, 101, 6.165908860042181
17, 33, 6.291132710865718
17, 141, 3.0307145037643988
17, 193, 4.844374040527419
17, 147, 6.163635915565927
17, 62, 1.4657150127361342
17, 191, 6.885087943134183
17, 164, 3.114991078832363
17, 79, 5.744616498893832
17, 218, 8.898193031597119
17, 182, 6.010009631205156
17, 69, 6.536105849371128
17, 194, 8.802911977352117
17, 40, 1.7120187472011787
17, 269, 7.982035465542754
17, 55, 5.741643036285584
17, 38, 3.91621670102628
17, 23, 4.703659964151692
17, 67, 5.725438137599879
17, 207, 5.901430592534803
17, 162, 11.994241494031918
17, 32, 9.267912840985444
17, 139, 5.602311448777652
17, 107, 4.148405048862566
17, 14, 10.3900902917091
17, 134, 5.467838820658638
17, 126, 6.090461980641055
17, 263, 3.7771880341943636
17, 271, 7.563048079151659
17, 247, 10.671221435125075
17, 82, 2.291864558253513
17, 10, 4.634714113923717
17, 161, 8.050722662290445
17, 258, 8.89646282088595
17, 125, 6.2174473165458055
17, 212, 5.316734536062552
17, 285, 5.911654394492041
17, 202, 6.090461980641055
17, 272, 3.219739896601301
17, 190, 11.541745502626013
17, 89, 5.416423827045473
17, 44, 9.755133823410828
17, 248, 8.802911977352117
17, 174, 6.6003864202903415
17, 58, 9.772633515693167
17, 158, 9.420552223718854
17, 100, 3.1686924536315404
17, 243, 0.6236586893049376
17, 282, 7.155991294514999
17, 51, 4.015888564089607
17, 178, 5.254819909485583
17, 53, 9.241869211056777
17, 255, 4.987070479214443
17, 102, 5.095092978360574
17, 252, 9.383514141287522
17, 47, 4.294388852988644
17, 71, 4.844374040527419
17, 170, 0.5353450354253698
17, 186, 7.135127777948524
17, 244, 3.1686924536315404
17, 235, 3.9610458111745777
17, 136, 6.315014086689221
17, 142, 9.693431509723778
17, 237, 6.8691383220951066
17, 116, 0.7400778658914408
17, 250, 3.877968802819031
17, 88, 4.873482621800912
17, 168, 7.285721279124105
17, 270, 6.463180011406608
17, 155, 13.663021867206023
17, 108, 5.300545834178184
17, 219, 7.5037372084654015
17, 8, 6.4094954696153055
17, 148, 0.7858485725218083
17, 70, 6.096382778998435
17, 192, 11.890769153793173
17, 26, 2.106778546405531
17, 172, 4.634714113923717
17, 128, 3.7601081633641926
17, 259, 1.609522526478324
17, 173, 3.278280653333027
17, 106, 6.545281913526623
17, 77, 8.433510435529785
17, 203, 6.885087943134183
17, 213, 4.487434197320476
17, 56, 13.899589352690352
17, 204, 3.9125433198217596
17, 21, 3.9125433198217596
17, 265, 5.530317893971488
17, 46, 2.506660420552677
17, 54, 4.433757183603197
17, 234, 7.5037372084654015
17, 249, 8.314421407901149
17, 281, 11.318884648239525
17, 275, 0.8640873747273672
17, 280, 13.796434620733402
17, 238, 2.5311399477644625
17, 16, 0.6236586893049376
17, 200, 2.9812433929776208
17, 0, 3.7582588766597853
17, 185, 8.102628061676006
17, 181, 2.6776196708166062
17, 19, 4.640236468007402
17, 39, 8.10112029057272
17, 31, 4.77469807160232
17, 224, 0.5353450354253698
17, 144, 5.470847942403762
17, 183, 0.5351120681841927
17, 25, 4.963211703694299
17, 90, 6.53311354151543
17, 97, 2.3279491121738367
17, 73, 6.730328954608655
17, 42, 3.6879993246374636
17, 22, 5.605554719615328
17, 217, 13.951898835665098
17, 15, 8.10112029057272
17, 201, 8.050722662290445
17, 13, 3.554522952612064
17, 99, 4.747594647197412
17, 233, 3.219739896601301
17, 115, 0.6236586893049376
17, 228, 4.561405366241107
17, 1, 8.664472854800229
17, 278, 7.500814892214821
17, 86, 2.602728652172682
17, 163, 6.6003864202903415
17, 157, 10.38882251137504
17, 85, 3.897360979986765
17, 195, 3.6879993246374636
17, 110, 7.481594951729014
17, 264, 4.697880413845836
17, 131, 6.079987779999968
17, 48, 2.823214024737541
17, 122, 9.999369018956903
17, 189, 5.901430592534803
17, 36, 1.7120187472011787
17, 198, 0.9494079153842923
17, 20, 9.683422804267211
17, 226, 4.77469807160232
17, 84, 1.2585060844222902
17, 242, 1.0089149853465642
17, 229, 5.115642515752925
17, 257, 4.8996224527537
17, 227, 7.912819203804146
17, 188, 10.548990637224641
17, 64, 4.234544796179749
17, 284, 2.949910006646187
17, 7, 5.309451921136231
17, 232, 4.818886162012112
17, 220, 5.393762098569215
17, 175, 11.771898793492067
17, 273, 3.673550096474967
17, 34, 7.983087205601402
17, 95, 9.330090286743035
17, 260, 7.02027878503801
17, 149, 5.460506060820539
17, 146, 6.163635915565927
17, 246, 1.4657150127361342
17, 210, 5.416423827045473
17, 205, 2.0712785616334752
17, 160, 5.911654394492041
17, 104, 0.8272178231883107
17, 266, 5.171423601916564
17, 153, 4.602928572044083
17, 137, 11.890769153793173
17, 240, 6.7669053160765875
17, 111, 13.897568166901548
17, 261, 9.638689618456732
17, 262, 5.466345031954054
17, 268, 7.313960744938675
17, 138, 4.482276933265595
17, 166, 6.377018422763931
17, 75, 6.431657205911619
17, 6, 10.3900902917091
17, 112, 5.6937052559189185
17, 109, 6.12269072915788
17, 117, 4.699868751128112
17, 140, 0.7232880944776559
17, 127, 3.5041770584609133
17, 143, 6.163160380396652
17, 132, 9.267912840985444
17, 118, 11.752578867234607
17, 74, 3.7916764347423735
17, 167, 9.178153335316427
17, 251, 7.192044362288124
17, 59, 6.947310864496045
17, 239, 0.7835166404937184
17, 60, 0.8272178231883107
17, 129, 9.140189167607938
17, 91, 6.055949855793444
17, 93, 7.336020064496468
17, 171, 5.2775732535400195
17, 29, 10.022164625444223
17, 208, 5.451393139078476
17, 215, 8.944954861221397
17, 119, 4.602928572044083
17, 45, 8.510291993842525
17, 24, 10.998880502162411
17, 66, 9.999369018956903
17, 277, 6.040120403165741
17, 113, 2.6360163039650755
17, 28, 6.060690454566893
17, 279, 2.3279491121738367
17, 267, 8.456537076758268
17, 274, 11.050053839436023
17, 18, 4.843783849104765
17, 169, 8.202821999455427
17, 103, 4.697880413845836
17, 27, 7.155991294514999
17, 123, 6.223343452520512
17, 30, 10.837152898133878
17, 253, 4.952659562377247
17, 2, 13.634791579203304
17, 98, 11.856338140772209
17, 176, 6.4818273240112605
17, 5, 5.921772644669818
17, 35, 7.4357102312202805
17, 12, 4.640236468007402
17, 43, 6.011254010630697
17, 151, 5.802910368108407
17, 68, 3.3170486574024594
17, 199, 2.7479236336494948
17, 41, 0.7557723982590454
17, 61, 1.9425692086462327
17, 72, 2.823214024737541
17, 96, 6.163635915565927
17, 145, 10.670689254090743
17, 124, 6.349103938480659
17, 50, 7.491888226307823
