Netid, Fid, FF_LPA
29, 61, 3.924624560317347
29, 39, 3.370275642034072
29, 14, 3.8228519480618104
29, 2, 2.8189664462085577
29, 19, 2.4859125819693437
29, 109, 3.4574081670959558
29, 3, 3.175384389214795
29, 129, 4.0842427014962706
29, 118, 3.408600534380798
29, 77, 2.6611616430932004
29, 126, 3.3324708947740316
29, 38, 3.518424360123558
29, 30, 4.463834306595941
29, 9, 2.230073614971673
29, 49, 3.673773289881023
29, 70, 4.3039571839157045
29, 24, 2.6597108763139987
29, 111, 2.088380473602652
29, 62, 3.4454835412619014
29, 45, 3.303907908443194
29, 46, 4.277950535388431
29, 114, 2.8189664462085577
29, 40, 2.4940806308155374
29, 26, 3.500401155977041
29, 128, 2.544284846983032
29, 51, 2.7464926014075517
29, 122, 1.3848141007856225
29, 72, 4.339873283310323
29, 58, 2.6212965789878084
29, 42, 3.8851769023740483
29, 67, 2.3002495929521025
29, 41, 3.921362822450745
29, 53, 3.2782368261188477
29, 92, 2.7903274252112693
29, 47, 1.4577840071572163
29, 13, 3.1895728040910116
29, 71, 1.4180998766468969
29, 27, 3.968780755037581
29, 63, 2.884060397621177
29, 102, 3.041546898217984
29, 15, 3.175384389214795
29, 87, 3.845430384756964
29, 17, 2.810063823143775
29, 90, 5.0595078027424325
29, 121, 3.169418413089237
29, 25, 1.1334790915672603
29, 32, 3.786421418036007
29, 21, 2.6008414731844796
29, 101, 1.6290451862129942
29, 106, 3.212135769174902
29, 104, 5.2395931658014945
29, 124, 0.5716376861875929
29, 78, 3.323972186271744
29, 60, 1.6770577691041426
29, 108, 3.5678533990662213
29, 1, 3.5311608293183876
29, 54, 4.305453745700714
29, 99, 3.9128899165950877
29, 112, 2.6342599199063095
29, 119, 3.049166526442142
29, 4, 2.1323474286529063
29, 82, 1.3912389260103466
29, 103, 2.7605294129900826
29, 6, 2.433380730994915
29, 28, 2.5220206231522027
29, 18, 3.1753843892147957
29, 96, 3.2269591085268177
29, 8, 3.941877945352405
29, 120, 3.581514438119614
29, 37, 3.805091497596471
29, 105, 3.3239721862717446
29, 117, 3.3448416072094593
29, 23, 1.8977848732455924
29, 80, 3.2213996657541193
29, 20, 3.1694184130892373
29, 83, 2.7091704157600174
29, 127, 2.8189664462085577
29, 85, 2.4594002286660617
29, 36, 3.9213628224507437
29, 35, 3.4970877096596356
29, 44, 3.3279561885289732
29, 115, 2.1119006297238307
29, 66, 3.958407417662
29, 89, 3.121999564728826
29, 88, 4.410382244832348
29, 65, 3.7401557482751953
29, 10, 3.3702756420340685
29, 52, 3.8228519480618113
29, 31, 3.189724730516727
29, 81, 5.8641006790128
29, 125, 3.452715872649495
29, 93, 3.845430384756966
29, 11, 3.3297910692046115
29, 64, 1.3113136145141329
29, 68, 2.2300736149716736
29, 55, 3.0235929276801032
29, 69, 2.4321404129135393
29, 113, 2.3601906044406262
29, 97, 3.621681481424452
29, 7, 3.025978925411935
29, 73, 3.9541956291035665
29, 48, 4.084243039342539
29, 22, 2.2767363632906146
29, 59, 3.49002593684674
29, 86, 1.6290451862129942
29, 79, 5.429083525132865
29, 116, 3.226959108526817
29, 57, 2.534510595133643
29, 123, 3.0372296439699804
29, 5, 2.617306803079704
29, 91, 3.3324708947740325
29, 110, 3.3492861281439272
29, 84, 3.786421418036008
29, 33, 3.0738545267210244
29, 34, 2.9435598428615832
29, 29, 3.2253014350650657
29, 56, 3.783443154853918
29, 107, 3.1537207325474244
29, 76, 2.5258828107125435
19, 84, 2.131672070978741
19, 127, 2.993533695104442
19, 24, 2.3443708839100816
19, 81, 1.927451501528659
19, 106, 3.8459932998814756
19, 97, 2.0053032636396226
19, 93, 3.446214636349161
19, 99, 1.1475531298924184
19, 126, 2.993533695104441
19, 121, 3.2418758203099367
19, 66, 1.6674826842553683
19, 89, 2.9457545440697
19, 4, 1.3619568433283544
19, 123, 1.6437171806251085
19, 110, 3.189144176618411
19, 0, 1.4635384454551952
19, 70, 2.3444883178960403
19, 130, 1.4420386198899804
19, 15, 1.3155139127790267
19, 104, 1.9943599663882456
19, 137, 1.3730471928074703
19, 40, 3.4462146363491617
19, 14, 2.437368684477786
19, 86, 1.3054602562520214
19, 62, 2.005303263639624
19, 39, 1.29308636665936
19, 21, 1.5379279070145995
19, 29, 2.6563401874595844
19, 13, 2.1602437886417367
19, 91, 0.9105843323370922
19, 83, 2.4524370355578418
19, 9, 2.123391836105653
19, 3, 1.2620823512734474
19, 27, 3.2709788847358308
19, 105, 2.785904584218713
19, 111, 2.6593351122361994
19, 63, 1.4420386198899804
19, 75, 3.1280563526798932
19, 16, 1.2093896391535068
19, 53, 1.9864891004506502
19, 79, 2.498799929584437
19, 45, 2.5357322800695536
19, 69, 3.157604249992584
19, 118, 1.8136359548120533
19, 31, 2.4397003210211174
19, 51, 1.8459871771782084
19, 74, 3.812908866380825
19, 41, 2.831876508594075
19, 95, 2.3381587813494416
19, 85, 2.302619852796037
19, 125, 2.447102865315261
19, 73, 2.239571230838875
19, 82, 2.81752247321116
19, 103, 1.3155139127790267
19, 30, 3.48500829545361
19, 1, 3.9891594703241506
19, 109, 2.749689619805695
19, 77, 1.6031907970482506
19, 2, 3.070094441862727
19, 135, 3.126546268111208
19, 65, 2.2098265610142924
